Condition	Info	Frequency	Block	Timing File	TaskObject#1	TaskObject#2	TaskObject#3	TaskObject#4	TaskObject#5
299	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
300	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_165,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
301	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	
302	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	
303	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
304	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
305	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	
306	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	
307	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_30,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	
308	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	Pic(rect_65,1.000,-3.000,150.000,150.000)	
309	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_110,1.000,3.000,150.000,150.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	
310	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_110,1.000,3.000,150.000,150.000)	Pic(rect_110,1.000,3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	Pic(rect_135,1.000,-3.000,150.000,150.000)	
311	't_info', 'T1 Change' 	1 	3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_170,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	
312	't_info', 'Same' 	1 	3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	
313	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	
314	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	Pic(rect_55,1.000,-3.000,150.000,150.000)	
315	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_105,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	
316	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	
317	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
318	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
319	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	
320	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	
321	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	
322	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	
323	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	
324	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	
325	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
326	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
327	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_75,1.000,3.000,150.000,150.000)	Pic(rect_155,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
328	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_75,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
329	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,3.000,150.000,150.000)	Pic(rect_105,1.000,-3.000,150.000,150.000)	Pic(rect_105,1.000,-3.000,150.000,150.000)	
330	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_105,1.000,-3.000,150.000,150.000)	Pic(rect_105,1.000,-3.000,150.000,150.000)	
331	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	
332	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	Pic(rect_50,1.000,-3.000,150.000,150.000)	
333	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_170,1.000,-3.000,150.000,150.000)	Pic(rect_170,1.000,-3.000,150.000,150.000)	
334	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_170,1.000,-3.000,150.000,150.000)	Pic(rect_170,1.000,-3.000,150.000,150.000)	
335	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
336	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	Pic(rect_120,1.000,-3.000,150.000,150.000)	
337	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_120,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	
338	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	
339	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	
340	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	
341	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
342	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	Pic(rect_20,1.000,-3.000,150.000,150.000)	
343	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_15,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
344	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_15,1.000,3.000,150.000,150.000)	Pic(rect_15,1.000,3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	Pic(rect_85,1.000,-3.000,150.000,150.000)	
345	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	
346	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	Pic(rect_115,1.000,-3.000,150.000,150.000)	
347	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_170,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	
348	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	Pic(rect_180,1.000,-3.000,150.000,150.000)	
349	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_25,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	
350	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	Pic(rect_130,1.000,-3.000,150.000,150.000)	
351	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	
352	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_20,1.000,3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	Pic(rect_100,1.000,-3.000,150.000,150.000)	
353	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_90,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
354	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
355	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_135,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	
356	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	Pic(rect_95,1.000,-3.000,150.000,150.000)	
357	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_30,1.000,3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	
358	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	Pic(rect_110,1.000,-3.000,150.000,150.000)	
359	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_10,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	
360	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	Pic(rect_140,1.000,-3.000,150.000,150.000)	
361	't_info', 'T1 Change' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	
362	't_info', 'Same' 	1 	4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_45,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	Pic(rect_125,1.000,-3.000,150.000,150.000)	
363	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_135,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
364	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_65,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
365	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_130,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	
366	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	
367	't_info', 'T1 Change' 	1 	3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_5,1.000,3.000,150.000,150.000)	Pic(rect_60,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	
368	't_info', 'Same' 	1 	3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_5,1.000,3.000,150.000,150.000)	Pic(rect_5,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	Pic(rect_80,1.000,-3.000,150.000,150.000)	
369	't_info', 'T1 Change' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
370	't_info', 'Same' 	1 	5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_50,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
371	't_info', 'T1 Change' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
372	't_info', 'Same' 	1 	1 2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	Pic(rect_75,1.000,-3.000,150.000,150.000)	
373	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_75,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
374	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	Pic(rect_150,1.000,-3.000,150.000,150.000)	
375	't_info', 'T1 Change' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_70,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	
376	't_info', 'Same' 	1 	2 3 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	Pic(rect_40,1.000,-3.000,150.000,150.000)	
377	't_info', 'T1 Change' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_175,1.000,3.000,150.000,150.000)	Pic(rect_60,1.000,-3.000,150.000,150.000)	Pic(rect_60,1.000,-3.000,150.000,150.000)	
378	't_info', 'Same' 	1 	4 5 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_145,1.000,3.000,150.000,150.000)	Pic(rect_60,1.000,-3.000,150.000,150.000)	Pic(rect_60,1.000,-3.000,150.000,150.000)	
379	't_info', 'T1 Change' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_80,1.000,3.000,150.000,150.000)	Pic(rect_155,1.000,-3.000,150.000,150.000)	Pic(rect_155,1.000,-3.000,150.000,150.000)	
380	't_info', 'Same' 	1 	3 4 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_125,1.000,3.000,150.000,150.000)	Pic(rect_155,1.000,-3.000,150.000,150.000)	Pic(rect_155,1.000,-3.000,150.000,150.000)	
381	't_info', 'T1 Change' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_35,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,-3.000,150.000,150.000)	Pic(rect_160,1.000,-3.000,150.000,150.000)	
382	't_info', 'Same' 	1 	2 	lp_dstrctr_nocue_mobile_blank_fix	Fix(0.000,0.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_140,1.000,3.000,150.000,150.000)	Pic(rect_160,1.000,-3.000,150.000,150.000)	Pic(rect_160,1.000,-3.000,150.000,150.000)	
